Query,RetrievedDocuments
40433.query, VOM19980626.0700.0131 VOM19980317.0700.0156 VOM19980618.0700.0187 VOM19980505.0700.0438 VOM19980326.0700.0717 VOM19980224.0900.2212 VOM19980226.0900.2027 VOM19980506.0700.0472 VOM19980304.0700.0774 VOM19980616.0700.0538 VOM19980316.0900.1523 VOM19980404.0700.0406 VOM19980312.0900.1827 VOM19980312.0900.3403 VOM19980604.0730.0077 VOM19980618.0700.0076 VOM19980618.0730.0044 VOM19980424.0900.0119 VOM19980223.0700.0240 VOM19980613.0700.0112 VOM19980522.0700.0215 VOM19980222.0700.0448 VOM19980326.0700.0657 VOM19980624.0700.0546 VOM19980303.0700.0179 VOM19980604.0700.0157 VOM19980317.0700.2034 VOM19980618.0700.0542 VOM19980223.0700.0664 VOM19980526.0730.0266 VOM19980507.0700.0546 VOM19980503.0700.0300 VOM19980222.0700.1016 VOM19980303.0700.0783 VOM19980424.0900.0246 VOM19980609.0700.0520 VOM19980223.0700.0882 VOM19980220.0900.2583 VOM19980503.0730.0168 VOM19980222.0700.0758 VOM19980604.0700.0534 VOM19980220.0900.3360 VOM19980614.0730.0231 VOM19980317.0900.2819 VOM19980317.0900.2229 VOM19980327.0900.0757 VOM19980527.0730.0189 VOM19980317.0700.0723 VOM19980527.0900.0116 VOM19980224.0900.3022
40434.query, VOM19980317.0700.0156 VOM19980626.0700.0131 VOM19980618.0700.0187 VOM19980623.0900.0051 VOM19980424.0900.0119 VOM19980618.0700.0076 VOM19980618.0730.0044 VOM19980317.0900.0152 VOM19980326.0700.0657 VOM19980317.0900.1955 VOM19980316.0900.1523 VOM19980305.0900.1736 VOM19980226.0900.1857 VOM19980523.0730.0220 VOM19980522.0700.0215 VOM19980312.0900.1827 VOM19980302.0700.1233 VOM19980312.0900.3403 VOM19980303.0700.0783 VOM19980222.0700.0448 VOM19980319.0700.2278 VOM19980523.0700.0428 VOM19980414.0900.0040 VOM19980613.0700.0112 VOM19980611.0900.0142 VOM19980316.0900.2108 VOM19980630.0700.0032 VOM19980327.0900.0757 VOM19980502.0700.0307 VOM19980404.0700.1295 VOM19980628.0700.0025 VOM19980501.0700.0297 VOM19980404.0700.0676 VOM19980223.0900.0629 VOM19980223.0900.2779 VOM19980620.0700.0040 VOM19980404.0700.0406 VOM19980223.0700.1295 VOM19980319.0900.2169 VOM19980220.0900.2583 VOM19980520.0700.0074 VOM19980628.0730.0026 VOM19980222.0700.1016 VOM19980616.0730.0180 VOM19980314.0700.0818 VOM19980616.0900.0100 VOM19980303.0700.1822 VOM19980317.0700.0924 VOM19980305.0700.1106 VOM19980505.0700.0438
40435.query, VOM19980626.0700.0131 VOM19980618.0700.0187 VOM19980317.0700.0156 VOM19980618.0700.0076 VOM19980618.0730.0044 VOM19980326.0700.0657 VOM19980616.0730.0180 VOM19980505.0700.0438 VOM19980616.0900.0100 VOM19980506.0700.0472 VOM19980404.0700.0406 VOM19980312.0900.1827 VOM19980312.0900.3403 VOM19980222.0700.0448 VOM19980616.0700.0538 VOM19980630.0700.0457 VOM19980316.0900.1523 VOM19980619.0900.0076 VOM19980613.0700.0112 VOM19980523.0730.0220 VOM19980619.0730.0076 VOM19980403.0900.0173 VOM19980618.0700.0542 VOM19980520.0700.0476 VOM19980620.0700.0040 VOM19980620.0700.0175 VOM19980624.0700.0546 VOM19980226.0900.1857 VOM19980424.0900.0119 VOM19980614.0730.0231 VOM19980526.0730.0266 VOM19980316.0900.2774 VOM19980523.0700.0428 VOM19980403.0700.0185 VOM19980507.0700.0546 VOM19980617.0900.0206 VOM19980325.0900.2134 VOM19980604.0700.0157 VOM19980604.0730.0077 VOM19980225.0900.0714 VOM19980609.0700.0520 VOM19980427.0900.0190 VOM19980424.0900.0246 VOM19980603.0700.0545 VOM19980527.0730.0189 VOM19980527.0900.0116 VOM19980223.0700.1295 VOM19980604.0700.0534 VOM19980404.0700.1295 VOM19980610.0700.0551
40436.query, VOM19980626.0700.0131 VOM19980618.0700.0187 VOM19980618.0700.0076 VOM19980618.0730.0044 VOM19980326.0700.0657 VOM19980614.0730.0231 VOM19980312.0900.1827 VOM19980312.0900.3403 VOM19980616.0730.0180 VOM19980616.0700.0538 VOM19980616.0900.0100 VOM19980317.0700.0156 VOM19980523.0730.0220 VOM19980523.0700.0428 VOM19980403.0900.0173 VOM19980404.0700.0406 VOM19980526.0730.0266 VOM19980614.0700.0302 VOM19980316.0900.1523 VOM19980403.0700.0185 VOM19980505.0700.0438 VOM19980506.0700.0472 VOM19980226.0900.1857 VOM19980617.0900.0206 VOM19980620.0700.0040 VOM19980624.0700.0546 VOM19980620.0700.0175 VOM19980630.0700.0457 VOM19980424.0900.0119 VOM19980619.0900.0076 VOM19980618.0700.0542 VOM19980609.0700.0520 VOM19980507.0700.0546 VOM19980610.0700.0551 VOM19980403.0900.2970 VOM19980511.0730.0266 VOM19980520.0700.0476 VOM19980222.0700.0448 VOM19980619.0730.0076 VOM19980603.0700.0545 VOM19980305.0700.1106 VOM19980403.0900.2079 VOM19980613.0700.0112 VOM19980617.0700.0554 VOM19980424.0900.0246 VOM19980502.0700.0307 VOM19980604.0700.0534 VOM19980427.0900.0190 VOM19980603.0900.0243 VOM19980325.0900.2134
40437.query, VOM19980618.0700.0187 VOM19980317.0700.0156 VOM19980626.0700.0131 VOM19980522.0700.0215 VOM19980303.0700.0783 VOM19980618.0700.0076 VOM19980618.0730.0044 VOM19980505.0700.0438 VOM19980223.0700.0240 VOM19980502.0700.0307 VOM19980501.0700.0297 VOM19980326.0700.0717 VOM19980616.0730.0180 VOM19980616.0900.0100 VOM19980303.0700.0179 VOM19980613.0700.0112 VOM19980220.0900.3360 VOM19980523.0730.0220 VOM19980316.0900.1523 VOM19980523.0700.0428 VOM19980427.0900.0190 VOM19980503.0700.0300 VOM19980306.0700.0354 VOM19980302.0700.1233 VOM19980317.0700.2034 VOM19980224.0900.2212 VOM19980222.0700.1016 VOM19980225.0900.0714 VOM19980220.0700.0521 VOM19980614.0730.0231 VOM19980628.0700.0025 VOM19980327.0900.0757 VOM19980404.0700.0406 VOM19980326.0900.0433 VOM19980220.0900.2583 VOM19980312.0900.1827 VOM19980303.0700.0976 VOM19980224.0900.3022 VOM19980312.0900.3403 VOM19980404.0700.0676 VOM19980222.0700.0448 VOM19980626.0700.0365 VOM19980316.0900.2108 VOM19980326.0700.0657 VOM19980225.0700.0221 VOM19980614.0700.0111 VOM19980302.0900.0871 VOM19980221.0700.0119 VOM19980604.0730.0077 VOM19980403.0900.2970
40438.query, VOM19980626.0700.0131 VOM19980618.0700.0076 VOM19980618.0730.0044 VOM19980523.0730.0220 VOM19980523.0700.0428 VOM19980618.0700.0187 VOM19980623.0900.0051 VOM19980619.0900.0076 VOM19980619.0730.0076 VOM19980317.0700.0156 VOM19980522.0700.0215 VOM19980326.0700.0657 VOM19980630.0700.0032 VOM19980502.0700.0307 VOM19980427.0900.0190 VOM19980424.0900.0119 VOM19980613.0700.0112 VOM19980316.0900.1523 VOM19980404.0700.1295 VOM19980630.0730.0002 VOM19980627.0700.0022 VOM19980620.0700.0040 VOM19980305.0700.1106 VOM19980630.0900.0005 VOM19980226.0900.1857 VOM19980312.0900.1827 VOM19980312.0900.3403 VOM19980627.0730.0001 VOM19980223.0700.0664 VOM19980505.0700.0438 VOM19980327.0900.0757 VOM19980222.0700.0448 VOM19980317.0700.2034 VOM19980225.0900.0714 VOM19980616.0700.0538 VOM19980528.0900.0135 VOM19980414.0900.0040 VOM19980430.0900.0001 VOM19980627.0700.0205 VOM19980303.0700.0783 VOM19980619.0700.0040 VOM19980404.0700.0406 VOM19980603.0900.0243 VOM19980403.0900.2970 VOM19980515.0700.0434 VOM19980314.0700.0818 VOM19980515.0900.0164 VOM19980616.0900.0100 VOM19980628.0730.0026 VOM19980326.0700.3398
40439.query, VOM19980626.0700.0131 VOM19980317.0700.0156 VOM19980618.0700.0187 VOM19980312.0900.1827 VOM19980312.0900.3403 VOM19980326.0700.0717 VOM19980616.0730.0180 VOM19980616.0900.0100 VOM19980505.0700.0438 VOM19980613.0700.0112 VOM19980316.0900.1523 VOM19980618.0700.0076 VOM19980618.0730.0044 VOM19980523.0730.0220 VOM19980523.0700.0428 VOM19980303.0700.0783 VOM19980222.0700.0448 VOM19980427.0900.0190 VOM19980614.0730.0231 VOM19980616.0700.0538 VOM19980614.0700.0302 VOM19980404.0700.0406 VOM19980619.0730.0076 VOM19980619.0900.0076 VOM19980222.0700.0758 VOM19980305.0700.1106 VOM19980623.0900.0051 VOM19980225.0900.0714 VOM19980403.0900.2970 VOM19980317.0900.0152 VOM19980223.0900.0629 VOM19980424.0900.0119 VOM19980626.0700.0365 VOM19980317.0900.1955 VOM19980314.0700.0478 VOM19980226.0900.2027 VOM19980526.0700.0381 VOM19980501.0700.0297 VOM19980327.0900.0757 VOM19980223.0700.0240 VOM19980303.0700.0179 VOM19980319.0700.2278 VOM19980303.0700.0976 VOM19980403.0700.2182 VOM19980502.0700.0307 VOM19980326.0700.0657 VOM19980223.0700.0562 VOM19980317.0700.2034 VOM19980404.0700.1295 VOM19980424.0900.0246
40440.query, VOM19980505.0700.0438 VOM19980618.0700.0076 VOM19980618.0730.0044 VOM19980618.0700.0187 VOM19980326.0700.0657 VOM19980626.0700.0131 VOM19980317.0700.0156 VOM19980223.0700.0664 VOM19980506.0700.0472 VOM19980312.0900.1827 VOM19980312.0900.3403 VOM19980226.0900.1857 VOM19980616.0700.0538 VOM19980526.0730.0266 VOM19980614.0730.0231 VOM19980604.0730.0077 VOM19980624.0700.0546 VOM19980317.0700.2034 VOM19980614.0700.0302 VOM19980502.0700.0307 VOM19980404.0700.0406 VOM19980424.0900.0246 VOM19980325.0900.2134 VOM19980630.0700.0457 VOM19980403.0900.0173 VOM19980618.0700.0542 VOM19980507.0700.0546 VOM19980510.0700.0125 VOM19980403.0900.2970 VOM19980609.0700.0520 VOM19980503.0700.0300 VOM19980520.0700.0476 VOM19980522.0700.0215 VOM19980604.0700.0534 VOM19980427.0900.0190 VOM19980603.0700.0545 VOM19980503.0730.0168 VOM19980604.0700.0157 VOM19980220.0700.0620 VOM19980602.0700.0547 VOM19980610.0700.0551 VOM19980619.0900.0076 VOM19980617.0900.0206 VOM19980319.0700.0678 VOM19980613.0700.0112 VOM19980316.0900.1523 VOM19980224.0900.2212 VOM19980616.0730.0180 VOM19980619.0730.0076 VOM19980403.0900.2079
40441.query, VOM19980326.0700.0657 VOM19980618.0700.0076 VOM19980618.0730.0044 VOM19980317.0700.0156 VOM19980626.0700.0131 VOM19980616.0700.0538 VOM19980505.0700.0438 VOM19980526.0730.0266 VOM19980618.0700.0187 VOM19980312.0900.1827 VOM19980609.0700.0520 VOM19980506.0700.0472 VOM19980312.0900.3403 VOM19980614.0730.0231 VOM19980624.0700.0546 VOM19980507.0700.0546 VOM19980223.0700.0664 VOM19980220.0700.0620 VOM19980325.0900.2134 VOM19980630.0700.0457 VOM19980226.0900.1857 VOM19980403.0900.2970 VOM19980618.0700.0542 VOM19980306.0700.0593 VOM19980427.0900.0190 VOM19980604.0700.0534 VOM19980614.0700.0302 VOM19980610.0700.0551 VOM19980619.0900.0076 VOM19980520.0700.0476 VOM19980503.0700.0300 VOM19980603.0700.0545 VOM19980424.0900.0246 VOM19980407.0900.0140 VOM19980317.0700.2034 VOM19980619.0730.0076 VOM19980403.0900.3340 VOM19980404.0700.0406 VOM19980427.0900.0010 VOM19980424.0900.0119 VOM19980611.0700.0548 VOM19980604.0700.0157 VOM19980503.0730.0168 VOM19980604.0730.0077 VOM19980403.0700.0185 VOM19980403.0900.2079 VOM19980602.0700.0547 VOM19980224.0900.2212 VOM19980403.0900.0173 VOM19980319.0700.0678
40442.query, VOM19980626.0700.0131 VOM19980317.0700.0156 VOM19980618.0700.0076 VOM19980618.0730.0044 VOM19980505.0700.0438 VOM19980604.0700.0157 VOM19980618.0700.0187 VOM19980404.0700.0406 VOM19980427.0900.0190 VOM19980403.0900.2970 VOM19980604.0730.0077 VOM19980223.0700.0664 VOM19980503.0700.0300 VOM19980326.0700.0657 VOM19980312.0900.1827 VOM19980312.0900.3403 VOM19980526.0730.0266 VOM19980503.0730.0168 VOM19980220.0700.0521 VOM19980403.0900.2079 VOM19980317.0900.0152 VOM19980523.0700.0428 VOM19980224.0900.2212 VOM19980317.0900.1955 VOM19980506.0700.0472 VOM19980317.0900.2819 VOM19980407.0900.0140 VOM19980527.0900.0116 VOM19980527.0730.0189 VOM19980523.0730.0220 VOM19980226.0900.1857 VOM19980403.0700.0185 VOM19980222.0700.1016 VOM19980602.0700.0417 VOM19980619.0900.0076 VOM19980616.0700.0538 VOM19980630.0700.0457 VOM19980613.0700.0112 VOM19980614.0700.0302 VOM19980522.0700.0215 VOM19980616.0730.0180 VOM19980619.0730.0076 VOM19980616.0900.0100 VOM19980609.0700.0520 VOM19980305.0900.1736 VOM19980403.0900.1941 VOM19980303.0700.0783 VOM19980603.0900.0243 VOM19980302.0700.1233 VOM19980614.0730.0231
40443.query, VOM19980618.0700.0187 VOM19980618.0700.0076 VOM19980618.0730.0044 VOM19980626.0700.0131 VOM19980616.0700.0538 VOM19980317.0700.0156 VOM19980326.0700.0657 VOM19980312.0900.1827 VOM19980312.0900.3403 VOM19980614.0730.0231 VOM19980630.0700.0457 VOM19980624.0700.0546 VOM19980505.0700.0438 VOM19980610.0700.0551 VOM19980614.0700.0302 VOM19980506.0700.0472 VOM19980325.0900.2134 VOM19980523.0730.0220 VOM19980424.0900.0246 VOM19980618.0700.0542 VOM19980403.0900.2970 VOM19980404.0700.0406 VOM19980507.0700.0546 VOM19980223.0700.0664 VOM19980603.0700.0545 VOM19980317.0700.2034 VOM19980523.0700.0428 VOM19980526.0730.0266 VOM19980403.0900.0173 VOM19980616.0900.0100 VOM19980503.0730.0168 VOM19980520.0700.0476 VOM19980604.0700.0534 VOM19980616.0730.0180 VOM19980427.0900.0190 VOM19980609.0700.0520 VOM19980619.0900.0076 VOM19980403.0700.0185 VOM19980503.0700.0300 VOM19980224.0900.2212 VOM19980316.0900.1523 VOM19980620.0700.0040 VOM19980619.0730.0076 VOM19980226.0900.1857 VOM19980502.0700.0307 VOM19980619.0700.0553 VOM19980220.0700.0620 VOM19980527.0730.0189 VOM19980617.0900.0206 VOM19980527.0900.0116
40444.query, VOM19980317.0700.0156 VOM19980626.0700.0131 VOM19980618.0700.0187 VOM19980326.0700.0717 VOM19980303.0700.0783 VOM19980303.0700.0179 VOM19980326.0900.0118 VOM19980223.0700.0240 VOM19980501.0700.0297 VOM19980326.0700.0452 VOM19980306.0700.0354 VOM19980222.0700.0758 VOM19980613.0700.0112 VOM19980505.0700.0438 VOM19980317.0900.0152 VOM19980327.0900.0757 VOM19980223.0900.0629 VOM19980221.0700.0119 VOM19980317.0900.1955 VOM19980223.0700.0882 VOM19980224.0700.1530 VOM19980623.0900.0051 VOM19980317.0900.2819 VOM19980427.0900.0190 VOM19980326.0700.0115 VOM19980316.0900.1523 VOM19980403.0700.2182 VOM19980626.0700.0365 VOM19980225.0900.0714 VOM19980223.0900.0477 VOM19980304.0700.0774 VOM19980226.0900.2027 VOM19980326.0900.0433 VOM19980222.0700.0448 VOM19980222.0700.1842 VOM19980319.0700.2278 VOM19980404.0700.0406 VOM19980225.0700.0221 VOM19980302.0700.1233 VOM19980314.0700.0478 VOM19980510.0700.0125 VOM19980522.0700.0215 VOM19980305.0700.1106 VOM19980220.0900.2583 VOM19980628.0700.0025 VOM19980404.0700.0676 VOM19980616.0900.0100 VOM19980223.0700.0562 VOM19980223.0700.0664 VOM19980225.0700.0187
40445.query, VOM19980618.0700.0187 VOM19980317.0700.0156 VOM19980626.0700.0131 VOM19980312.0900.1827 VOM19980312.0900.3403 VOM19980505.0700.0438 VOM19980616.0730.0180 VOM19980616.0900.0100 VOM19980316.0900.1523 VOM19980604.0730.0077 VOM19980226.0900.1857 VOM19980223.0700.0664 VOM19980326.0900.0118 VOM19980604.0700.0157 VOM19980326.0700.0452 VOM19980317.0900.0152 VOM19980317.0900.1955 VOM19980623.0900.0051 VOM19980224.0900.3022 VOM19980220.0900.2583 VOM19980317.0900.2819 VOM19980314.0700.0818 VOM19980404.0700.1295 VOM19980317.0700.0723 VOM19980522.0700.0215 VOM19980326.0900.0433 VOM19980303.0700.1822 VOM19980424.0900.0119 VOM19980225.0900.1275 VOM19980314.0700.0478 VOM19980430.0900.0001 VOM19980327.0900.0757 VOM19980611.0900.0142 VOM19980504.0700.0426 VOM19980602.0700.0245 VOM19980224.0900.2345 VOM19980226.0900.2027 VOM19980625.0730.0002 VOM19980403.0700.0727 VOM19980317.0900.2229 VOM19980528.0900.0135 VOM19980527.0730.0189 VOM19980527.0900.0116 VOM19980626.0700.0029 VOM19980403.0900.0619 VOM19980317.0700.0924 VOM19980531.0730.0076 VOM19980222.0700.1016 VOM19980624.0700.0044 VOM19980227.0900.0753
40446.query, VOM19980618.0700.0187 VOM19980317.0700.0156 VOM19980618.0700.0076 VOM19980618.0730.0044 VOM19980326.0700.0657 VOM19980626.0700.0131 VOM19980616.0730.0180 VOM19980616.0900.0100 VOM19980506.0700.0472 VOM19980312.0900.1827 VOM19980312.0900.3403 VOM19980505.0700.0438 VOM19980616.0700.0538 VOM19980613.0700.0112 VOM19980404.0700.0406 VOM19980526.0730.0266 VOM19980624.0700.0546 VOM19980502.0700.0307 VOM19980222.0700.0448 VOM19980617.0900.0206 VOM19980619.0900.0076 VOM19980620.0700.0040 VOM19980618.0700.0542 VOM19980609.0700.0520 VOM19980403.0900.2970 VOM19980523.0730.0220 VOM19980619.0730.0076 VOM19980403.0900.0173 VOM19980523.0700.0428 VOM19980630.0700.0457 VOM19980224.0900.2212 VOM19980614.0730.0231 VOM19980507.0700.0546 VOM19980226.0900.1857 VOM19980403.0900.2079 VOM19980306.0700.0593 VOM19980610.0700.0551 VOM19980403.0700.0185 VOM19980520.0700.0476 VOM19980603.0700.0545 VOM19980614.0700.0302 VOM19980604.0730.0077 VOM19980424.0900.0246 VOM19980316.0900.1523 VOM19980302.0700.1233 VOM19980604.0700.0534 VOM19980325.0900.2134 VOM19980223.0700.0664 VOM19980427.0900.0190 VOM19980317.0700.2034
40447.query, VOM19980626.0700.0131 VOM19980618.0700.0076 VOM19980618.0730.0044 VOM19980618.0700.0187 VOM19980505.0700.0438 VOM19980317.0700.0156 VOM19980312.0900.1827 VOM19980312.0900.3403 VOM19980614.0730.0231 VOM19980616.0700.0538 VOM19980506.0700.0472 VOM19980404.0700.0406 VOM19980526.0730.0266 VOM19980614.0700.0302 VOM19980427.0900.0010 VOM19980326.0700.0657 VOM19980403.0900.2079 VOM19980620.0700.0040 VOM19980618.0700.0542 VOM19980403.0700.0185 VOM19980630.0700.0457 VOM19980507.0700.0546 VOM19980403.0900.0173 VOM19980624.0700.0546 VOM19980603.0700.0545 VOM19980403.0900.1941 VOM19980325.0900.2134 VOM19980520.0700.0476 VOM19980403.0900.2970 VOM19980222.0700.0448 VOM19980619.0900.0076 VOM19980403.0900.3340 VOM19980222.0700.1016 VOM19980610.0700.0551 VOM19980616.0900.0100 VOM19980604.0700.0534 VOM19980616.0730.0180 VOM19980619.0730.0076 VOM19980316.0900.1523 VOM19980226.0900.1857 VOM19980424.0900.0119 VOM19980522.0700.0215 VOM19980617.0900.0206 VOM19980220.0700.0521 VOM19980523.0730.0220 VOM19980609.0700.0520 VOM19980523.0700.0428 VOM19980604.0730.0077 VOM19980223.0700.0664 VOM19980613.0700.0112
40448.query, VOM19980317.0700.0156 VOM19980626.0700.0131 VOM19980223.0700.0562 VOM19980523.0730.0220 VOM19980501.0700.0297 VOM19980523.0700.0428 VOM19980223.0900.0629 VOM19980618.0700.0187 VOM19980303.0700.0783 VOM19980326.0700.0717 VOM19980623.0900.0051 VOM19980317.0900.0152 VOM19980222.0700.0448 VOM19980317.0900.1955 VOM19980225.0900.1275 VOM19980503.0700.0096 VOM19980225.0900.0714 VOM19980226.0900.2027 VOM19980505.0700.0438 VOM19980515.0700.0434 VOM19980427.0900.0190 VOM19980430.0900.0149 VOM19980305.0700.1106 VOM19980225.0700.0221 VOM19980312.0900.1827 VOM19980312.0900.3403 VOM19980327.0900.0757 VOM19980326.0900.0118 VOM19980314.0700.0478 VOM19980223.0700.1295 VOM19980404.0700.0676 VOM19980627.0700.0022 VOM19980326.0700.1085 VOM19980222.0700.2148 VOM19980223.0900.2779 VOM19980316.0900.2108 VOM19980306.0700.1456 VOM19980316.0900.2774 VOM19980303.0700.0590 VOM19980403.0700.2182 VOM19980326.0700.0452 VOM19980505.0730.0032 VOM19980403.0900.0619 VOM19980220.0900.3360 VOM19980611.0900.0142 VOM19980317.0900.2229 VOM19980403.0700.0727 VOM19980404.0700.0406 VOM19980626.0700.0365 VOM19980316.0900.1523
40449.query, VOM19980317.0700.0156 VOM19980618.0700.0187 VOM19980626.0700.0131 VOM19980618.0700.0076 VOM19980618.0730.0044 VOM19980505.0700.0438 VOM19980424.0900.0119 VOM19980614.0730.0231 VOM19980312.0900.1827 VOM19980312.0900.3403 VOM19980506.0700.0472 VOM19980616.0700.0538 VOM19980616.0730.0180 VOM19980616.0900.0100 VOM19980624.0700.0546 VOM19980226.0900.1857 VOM19980503.0700.0300 VOM19980317.0900.0152 VOM19980317.0900.1955 VOM19980526.0730.0266 VOM19980326.0700.0657 VOM19980404.0700.0406 VOM19980609.0700.0520 VOM19980503.0730.0168 VOM19980618.0700.0542 VOM19980604.0730.0077 VOM19980522.0700.0215 VOM19980403.0700.0185 VOM19980630.0700.0457 VOM19980403.0900.2079 VOM19980316.0900.1523 VOM19980610.0700.0551 VOM19980507.0700.0546 VOM19980520.0700.0476 VOM19980614.0700.0302 VOM19980527.0730.0189 VOM19980527.0900.0116 VOM19980617.0900.0206 VOM19980424.0900.0246 VOM19980603.0700.0545 VOM19980224.0900.2212 VOM19980620.0700.0175 VOM19980326.0900.0118 VOM19980618.0730.0234 VOM19980501.0700.0297 VOM19980403.0900.0173 VOM19980326.0700.0452 VOM19980325.0900.2134 VOM19980302.0700.0449 VOM19980302.0700.1233
40450.query, VOM19980326.0900.0118 VOM19980326.0700.0452 VOM19980317.0700.0156 VOM19980623.0900.0051 VOM19980430.0900.0001 VOM19980316.0900.1523 VOM19980626.0700.0131 VOM19980314.0700.0818 VOM19980317.0900.0152 VOM19980317.0900.2229 VOM19980602.0700.0245 VOM19980616.0900.0100 VOM19980317.0900.1955 VOM19980220.0900.2583 VOM19980616.0730.0180 VOM19980404.0700.1295 VOM19980618.0700.0187 VOM19980627.0700.0022 VOM19980224.0900.2345 VOM19980326.0900.0433 VOM19980224.0900.3453 VOM19980526.0700.0381 VOM19980506.0700.0316 VOM19980604.0700.0039 VOM19980225.0900.1275 VOM19980327.0900.0757 VOM19980630.0730.0043 VOM19980403.0700.0727 VOM19980630.0700.0071 VOM19980317.0700.0723 VOM19980314.0700.0478 VOM19980628.0700.0025 VOM19980627.0700.0205 VOM19980627.0730.0153 VOM19980624.0700.0044 VOM19980630.0700.0032 VOM19980223.0900.2779 VOM19980628.0730.0026 VOM19980222.0700.1274 VOM19980404.0700.0676 VOM19980311.0700.0471 VOM19980626.0700.0029 VOM19980511.0730.0066 VOM19980317.0700.0924 VOM19980526.0730.0131 VOM19980526.0700.0342 VOM19980526.0900.0186 VOM19980407.0900.0109 VOM19980630.0730.0002 VOM19980625.0700.0037
40451.query, VOM19980626.0700.0131 VOM19980317.0700.0156 VOM19980618.0700.0187 VOM19980312.0900.1827 VOM19980312.0900.3403 VOM19980326.0700.0717 VOM19980303.0700.0783 VOM19980326.0700.0657 VOM19980623.0900.0051 VOM19980627.0700.0022 VOM19980501.0700.0297 VOM19980505.0700.0438 VOM19980618.0700.0076 VOM19980618.0730.0044 VOM19980316.0900.1523 VOM19980317.0900.0152 VOM19980616.0730.0180 VOM19980616.0900.0100 VOM19980317.0900.1955 VOM19980223.0700.0240 VOM19980225.0900.0714 VOM19980303.0700.0179 VOM19980616.0700.0538 VOM19980523.0730.0220 VOM19980523.0700.0428 VOM19980619.0900.0076 VOM19980226.0900.2027 VOM19980614.0730.0231 VOM19980404.0700.0406 VOM19980224.0900.3022 VOM19980502.0700.0307 VOM19980222.0700.0448 VOM19980304.0700.0774 VOM19980619.0730.0076 VOM19980620.0700.0040 VOM19980314.0700.0818 VOM19980522.0700.0215 VOM19980613.0700.0112 VOM19980627.0730.0001 VOM19980404.0700.1295 VOM19980302.0700.1233 VOM19980222.0700.1016 VOM19980316.0900.2774 VOM19980427.0900.0190 VOM19980222.0700.0758 VOM19980604.0700.0157 VOM19980610.0700.0551 VOM19980317.0900.2229 VOM19980326.0900.0118 VOM19980223.0900.2779
40452.query, VOM19980618.0700.0076 VOM19980618.0730.0044 VOM19980613.0700.0112 VOM19980326.0700.3398 VOM19980626.0700.0131 VOM19980327.0900.0757 VOM19980314.0700.0478 VOM19980224.0900.2212 VOM19980223.0900.2779 VOM19980529.0700.0100 VOM19980222.0700.0448 VOM19980319.0700.2278 VOM19980223.0700.1295 VOM19980225.0700.0999 VOM19980314.0700.0818 VOM19980223.0700.1993 VOM19980226.0900.3196 VOM19980404.0700.1295 VOM19980317.0700.0156 VOM19980501.0700.0214 VOM19980630.0730.0091 VOM19980404.0700.0676 VOM19980618.0700.0187 VOM19980604.0700.0157 VOM19980316.0900.1523 VOM19980522.0700.0215 VOM19980223.0900.0629 VOM19980227.0900.1346 VOM19980317.0700.0924 VOM19980303.0700.0783 VOM19980628.0730.0026 VOM19980223.0900.2288 VOM19980319.0900.2169 VOM19980303.0700.0976 VOM19980311.0700.3445 VOM19980223.0700.0240 VOM19980326.0700.0657 VOM19980403.0900.0619 VOM19980403.0900.2349 VOM19980404.0700.0406 VOM19980630.0700.0032 VOM19980302.0700.1233 VOM19980319.0700.2536 VOM19980225.0900.0714 VOM19980312.0900.2622 VOM19980317.0700.2034 VOM19980623.0900.0051 VOM19980221.0700.2690 VOM19980223.0700.0562 VOM19980619.0700.0040
40453.query, VOM19980618.0700.0076 VOM19980618.0730.0044 VOM19980505.0700.0438 VOM19980616.0700.0538 VOM19980618.0700.0187 VOM19980317.0700.0156 VOM19980626.0700.0131 VOM19980312.0900.1827 VOM19980312.0900.3403 VOM19980326.0700.0657 VOM19980614.0730.0231 VOM19980624.0700.0546 VOM19980618.0700.0542 VOM19980506.0700.0472 VOM19980507.0700.0546 VOM19980226.0900.1857 VOM19980614.0700.0302 VOM19980630.0700.0457 VOM19980403.0900.2970 VOM19980603.0700.0545 VOM19980404.0700.0406 VOM19980325.0900.2134 VOM19980610.0700.0551 VOM19980526.0730.0266 VOM19980424.0900.0246 VOM19980223.0700.0664 VOM19980427.0900.0190 VOM19980520.0700.0476 VOM19980317.0700.2034 VOM19980604.0700.0534 VOM19980609.0700.0520 VOM19980403.0900.2079 VOM19980617.0700.0554 VOM19980604.0730.0077 VOM19980403.0900.0173 VOM19980403.0700.0185 VOM19980220.0700.0521 VOM19980527.0730.0189 VOM19980527.0900.0116 VOM19980424.0900.0119 VOM19980619.0900.0076 VOM19980316.0900.1523 VOM19980617.0900.0206 VOM19980403.0900.3340 VOM19980303.0700.0590 VOM19980403.0900.1941 VOM19980510.0700.0125 VOM19980619.0700.0553 VOM19980222.0700.1016 VOM19980613.0700.0112
